Time Node entropy gini t05 enrate ginirate t05rate apa cusum
90 evil-leaf-9 7.69584 0.99507 26.9025 0.000412591 5.58662e-05 0.00345973 1 0
90 evil-leaf-10 7.72677 0.995148 27.2334 0.000734762 0.000113683 0.0067159 1 0
90 good-leaf-11 3.50326 0.895062 4.99019 0.000930953 0.0123457 0.0335017 1 0
90 good-leaf-12 3.50326 0.907407 4.82843 0.000930953 0.00127714 1.83948e-16 1 0
90 good-leaf-13 3.83659 0.925926 5.65685 0.0723268 0.0217114 0.115061 1 0
90 good-leaf-14 3.37744 0.888889 4.69213 0.0149119 0.00194932 0.045636 1 0
90 evil-leaf-15 7.77885 0.995434 27.6533 0.0152538 0.000428909 0.0427555 1 0
90 evil-leaf-16 7.78296 0.995435 27.7095 0.0139148 0.00038045 0.0393892 1 0
90 gw-1 7.78499 0.99531 27.87 0.00359583 3.12302e-05 0.0127733 1 0
90 gw-2 7.76005 0.995192 27.6465 0.0173087 0.000531822 0.0457811 1 0
90 gw-3 7.8025 0.995361 28.0607 0.014605 0.000256964 0.0470965 1 0
90 gw-4 4.33718 0.946367 7.18471 0.0770274 0.0154666 0.143276 0 0
90 gw-5 8.07001 0.996084 31.2597 0.00460701 8.86883e-05 0.0145429 1 0
90 gw-6 4.18486 0.934803 6.86174 0.139853 0.0291963 0.260772 1 0
90 gw-7 4.27835 0.941176 7.10149 0.0831096 0.0131135 0.172916 1 0
90 gw-8 7.98076 0.995905 30.1192 0.0145599 0.000325155 0.0442869 1 0
90 gw-9 6.17812 0.985388 15.2366 0.0460265 0.00306259 0.102886 1 0
90 gw-10 5.8434 0.981096 13.4063 0.0240998 0.00224067 0.0495721 1 0
90 gw-11 6.51261 0.988018 17.4331 0.172235 0.0108983 0.46823 1 0
90 gw-12 5.88143 0.980934 13.7078 0.0389235 0.00365597 0.08025 1 0
90 gw-13 6.78974 0.990398 19.3055 0.0246833 0.00107862 0.0640148 1 0
90 gw-14 6.9443 0.990512 20.7771 0.0543883 0.00180156 0.159189 1 0
90 gw-15 7.35708 0.993104 24.3218 0.0043021 0.000298028 0.00830986 1 0
90 gw-16 7.34579 0.993192 24.1169 0.00609595 0.00026389 0.0155753 1 0
90 prod-bb-1 7.34579 0.993192 24.1169 0.00719222 0.00030491 0.0185 1 0
91 good-leaf-1 2.85539 0.847222 3.51974 0.296497 0.0970395 0.433135 1 0
91 evil-leaf-2 7.6865 0.995146 26.7054 0.00811295 0.000147654 0.02557 1 0
91 evil-leaf-3 7.73212 0.995283 27.1774 0.00426364 0.000232659 0.00812026 1 0
91 good-leaf-4 3.58496 0.916667 4.9282 0.0552596 0.0033557 0.121755 1 0
91 evil-leaf-5 7.60534 0.994796 25.9623 0.0231285 0.000661471 0.0634335 1 0
91 good-leaf-6 3.58496 0.916667 4.9282 0.0655866 0.01 0.128809 1 0
91 good-leaf-7 3.58496 0.916667 4.9282 0.0484241 0.0241379 0.0402402 1 0
91 good-leaf-8 3.4183 0.902778 4.59 0.0824551 0.0184564 0.146953 1 0
91 evil-leaf-9 7.6952 0.995147 26.8211 8.30577e-05 7.74724e-05 0.00302604 1 0
91 evil-leaf-10 7.77227 0.995413 27.5858 0.00588816 0.000266999 0.0129419 1 0
91 good-leaf-11 3.4183 0.902778 4.59 0.0242524 0.00862069 0.080195 1 0
91 good-leaf-12 3.4183 0.902778 4.59 0.0242524 0.00510204 0.04938 1 0
91 good-leaf-13 3.4183 0.902778 4.59 0.109028 0.025 0.188595 1 0
91 good-leaf-14 2.58496 0.805556 3.09709 0.234639 0.09375 0.339938 1 0
91 evil-leaf-15 7.76155 0.995392 27.4618 0.00222418 4.26536e-05 0.00692464 1 0
91 evil-leaf-16 7.62657 0.994924 26.1304 0.0200937 0.000513231 0.0569856 1 0
91 gw-1 7.70214 0.995171 26.8904 0.0106415 0.000139933 0.0351508 1 0
91 gw-2 7.75652 0.99535 27.439 0.000454088 0.000158756 0.00750745 1 0
91 gw-3 7.63206 0.99488 26.2354 0.0218441 0.000483208 0.0650484 1 0
91 gw-4 4.05881 0.938272 6.20914 0.0641804 0.00855395 0.135785 1 0
91 gw-5 8.09094 0.996138 31.5008 0.00259403 5.43188e-05 0.00771238 1 0
91 gw-6 3.83659 0.925926 5.65685 0.0832217 0.00949574 0.175594 1 0
91 gw-7 3.57247 0.906574 5.06287 0.164989 0.0367647 0.287069 1 0
91 gw-8 7.84184 0.995523 28.5524 0.0174074 0.000383983 0.0520191 1 0
91 gw-9 6.18886 0.986001 15.1494 0.00173842 0.00062186 0.00572186 1 0
91 gw-10 6.25976 0.986851 15.5309 0.0712532 0.00586597 0.158471 1 0
91 gw-11 5.94669 0.983292 13.7982 0.0868971 0.00478267 0.208507 1 0
91 gw-12 6.02055 0.983796 14.2575 0.0236542 0.00291834 0.0401035 1 0
91 gw-13 7.0092 0.991902 20.8959 0.0323214 0.0015183 0.0823813 1 0
91 gw-14 6.63225 0.98953 18.0705 0.0449361 0.000990868 0.130267 1 0
91 gw-15 7.39256 0.993493 24.4703 0.00482248 0.000391617 0.00610379 1 0
91 gw-16 7.35833 0.993354 24.1322 0.00170667 0.00016369 0.000635908 1 0
91 prod-bb-1 7.33324 0.993235 23.9082 0.00170792 4.31702e-05 0.00865199 1 0
