Time Node interest
17.4801 6 /p/evil/evil-leaf-3/%FE%92?ndn.InterestLifetime=2000&ndn.Nonce=4244011645
17.4902 8 /p/evil/evil-leaf-1/%FE%92?ndn.InterestLifetime=2000&ndn.Nonce=466919462
17.4902 8 /p/evil/evil-leaf-3/%FE%92?ndn.InterestLifetime=2000&ndn.Nonce=4244011645
17.5 10 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.5 12 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.5 13 /p/good/good-leaf-5/%FE%04?ndn.Nonce=1760313068
17.5 9 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.5 11 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.5 14 /p/evil/evil-leaf-6/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2710968624
17.5002 1 /p/evil/evil-leaf-1/%FE%92?ndn.InterestLifetime=2000&ndn.Nonce=466919462
17.5003 1 /p/evil/evil-leaf-3/%FE%92?ndn.InterestLifetime=2000&ndn.Nonce=4244011645
17.51 2 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.51 3 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.51 7 /p/good/good-leaf-5/%FE%04?ndn.Nonce=1760313068
17.51 2 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.51 3 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.51 8 /p/evil/evil-leaf-6/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2710968624
17.5201 4 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.5201 5 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.5201 0 /p/good/good-leaf-5/%FE%04?ndn.Nonce=1760313068
17.5201 1 /p/evil/evil-leaf-6/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2710968624
17.5201 4 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.5201 5 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.5301 6 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.5301 6 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.5302 6 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.5302 6 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.5402 8 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.5402 8 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.5403 8 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.5403 8 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.55 9 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.55 11 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.55 14 /p/evil/evil-leaf-6/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=3878240080
17.5502 1 /p/good/good-leaf-2/%FEa?ndn.Nonce=1349346849
17.5502 1 /p/good/good-leaf-4/%FER?ndn.Nonce=185835149
17.5503 1 /p/evil/evil-leaf-1/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2611991821
17.5503 1 /p/evil/evil-leaf-3/%FE%93?ndn.InterestLifetime=2000&ndn.Nonce=2810211097
17.56 2 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.56 3 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.56 8 /p/evil/evil-leaf-6/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=3878240080
17.5701 4 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.5701 5 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.5701 1 /p/evil/evil-leaf-6/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=3878240080
17.5801 6 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.5801 6 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.5902 8 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.5902 8 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.6 10 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.6 12 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.6 13 /p/good/good-leaf-5/%FE%22?ndn.Nonce=1243458007
17.6 9 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.6 11 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.6 14 /p/evil/evil-leaf-6/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=52053561
17.6002 1 /p/evil/evil-leaf-1/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=4030898698
17.6003 1 /p/evil/evil-leaf-3/%FE%94?ndn.InterestLifetime=2000&ndn.Nonce=811917571
17.61 2 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.61 3 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.61 7 /p/good/good-leaf-5/%FE%22?ndn.Nonce=1243458007
17.61 2 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.61 3 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.61 8 /p/evil/evil-leaf-6/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=52053561
17.6201 4 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.6201 5 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.6201 0 /p/good/good-leaf-5/%FE%22?ndn.Nonce=1243458007
17.6201 1 /p/evil/evil-leaf-6/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=52053561
17.6201 4 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.6201 5 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.6301 6 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.6301 6 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.6302 6 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.6302 6 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.6402 8 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.6402 8 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.6403 8 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.6403 8 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.65 9 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.65 11 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.65 14 /p/evil/evil-leaf-6/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=1858310073
17.6502 1 /p/good/good-leaf-2/%FE%11?ndn.Nonce=1662604552
17.6502 1 /p/good/good-leaf-4/%FEO?ndn.Nonce=1012708523
17.6503 1 /p/evil/evil-leaf-1/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=893470976
17.6503 1 /p/evil/evil-leaf-3/%FE%95?ndn.InterestLifetime=2000&ndn.Nonce=958845127
17.66 2 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.66 3 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.66 8 /p/evil/evil-leaf-6/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=1858310073
17.6701 4 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.6701 5 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.6701 1 /p/evil/evil-leaf-6/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=1858310073
17.6801 6 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.6801 6 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.6902 8 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.6902 8 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.7 10 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.7 12 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.7 13 /p/good/good-leaf-5/%FE%01?ndn.Nonce=323893067
17.7 9 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.7 11 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.7 14 /p/evil/evil-leaf-6/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=628237123
17.7002 1 /p/evil/evil-leaf-1/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=2124151929
17.7003 1 /p/evil/evil-leaf-3/%FE%96?ndn.InterestLifetime=2000&ndn.Nonce=3874636312
17.71 2 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.71 3 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.71 7 /p/good/good-leaf-5/%FE%01?ndn.Nonce=323893067
17.71 2 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.71 3 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.71 8 /p/evil/evil-leaf-6/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=628237123
17.7201 4 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.7201 5 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.7201 0 /p/good/good-leaf-5/%FE%01?ndn.Nonce=323893067
17.7201 1 /p/evil/evil-leaf-6/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=628237123
17.7201 4 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.7201 5 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.7301 6 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.7301 6 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.7302 6 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.7302 6 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.7402 8 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.7402 8 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.7403 8 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.7403 8 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.75 9 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.75 11 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.75 14 /p/evil/evil-leaf-6/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=3280569465
17.7502 1 /p/good/good-leaf-2/%FEX?ndn.Nonce=4168740635
17.7502 1 /p/good/good-leaf-4/%FEB?ndn.Nonce=135957654
17.7503 1 /p/evil/evil-leaf-1/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=1419715920
17.7503 1 /p/evil/evil-leaf-3/%FE%97?ndn.InterestLifetime=2000&ndn.Nonce=2718818587
17.76 2 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.76 3 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.76 8 /p/evil/evil-leaf-6/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=3280569465
17.7701 4 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.7701 5 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.7701 1 /p/evil/evil-leaf-6/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=3280569465
17.7801 6 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.7801 6 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.7902 8 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.7902 8 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.8 10 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.8 12 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.8 13 /p/good/good-leaf-5/%FEA?ndn.Nonce=1336230827
17.8 9 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.8 11 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.8 14 /p/evil/evil-leaf-6/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3360147489
17.8002 1 /p/evil/evil-leaf-1/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=851246802
17.8003 1 /p/evil/evil-leaf-3/%FE%98?ndn.InterestLifetime=2000&ndn.Nonce=491601934
17.81 2 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.81 3 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.81 7 /p/good/good-leaf-5/%FEA?ndn.Nonce=1336230827
17.81 2 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.81 3 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.81 8 /p/evil/evil-leaf-6/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3360147489
17.8201 4 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.8201 5 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.8201 0 /p/good/good-leaf-5/%FEA?ndn.Nonce=1336230827
17.8201 1 /p/evil/evil-leaf-6/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3360147489
17.8201 4 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.8201 5 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.8301 6 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.8301 6 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.8302 6 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.8302 6 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.8402 8 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.8402 8 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.8403 8 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.8403 8 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.85 9 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.85 11 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.85 14 /p/evil/evil-leaf-6/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=4113066410
17.8502 1 /p/good/good-leaf-2/%FE-?ndn.Nonce=1006783831
17.8502 1 /p/good/good-leaf-4/%FEI?ndn.Nonce=1111342628
17.8503 1 /p/evil/evil-leaf-1/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=2454503766
17.8503 1 /p/evil/evil-leaf-3/%FE%99?ndn.InterestLifetime=2000&ndn.Nonce=3267264283
17.86 2 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.86 3 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.86 8 /p/evil/evil-leaf-6/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=4113066410
17.8701 4 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.8701 5 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.8701 1 /p/evil/evil-leaf-6/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=4113066410
17.8801 6 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.8801 6 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.8902 8 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.8902 8 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.9 10 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.9 12 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.9 13 /p/good/good-leaf-5/%FE%2F?ndn.Nonce=2000531304
17.9 9 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.9 11 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.9 14 /p/evil/evil-leaf-6/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1398088215
17.9002 1 /p/evil/evil-leaf-1/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=1454305005
17.9003 1 /p/evil/evil-leaf-3/%FE%9A?ndn.InterestLifetime=2000&ndn.Nonce=3828371327
17.91 2 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.91 3 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.91 7 /p/good/good-leaf-5/%FE%2F?ndn.Nonce=2000531304
17.91 2 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.91 3 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.91 8 /p/evil/evil-leaf-6/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1398088215
17.9201 4 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.9201 5 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.9201 0 /p/good/good-leaf-5/%FE%2F?ndn.Nonce=2000531304
17.9201 1 /p/evil/evil-leaf-6/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1398088215
17.9201 4 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.9201 5 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.9301 6 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.9301 6 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.9302 6 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.9302 6 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.9402 8 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.9402 8 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.9403 8 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.9403 8 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.95 9 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
17.95 11 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
17.95 14 /p/evil/evil-leaf-6/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=1634640746
17.9502 1 /p/good/good-leaf-2/%FE%17?ndn.Nonce=3837863921
17.9502 1 /p/good/good-leaf-4/%FEU?ndn.Nonce=3601479369
17.9503 1 /p/evil/evil-leaf-1/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1672515423
17.9503 1 /p/evil/evil-leaf-3/%FE%9B?ndn.InterestLifetime=2000&ndn.Nonce=1666027976
17.96 2 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
17.96 3 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
17.96 8 /p/evil/evil-leaf-6/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=1634640746
17.9701 4 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
17.9701 5 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
17.9701 1 /p/evil/evil-leaf-6/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=1634640746
17.9801 6 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
17.9801 6 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
17.9902 8 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
17.9902 8 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
18 10 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18 12 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18 13 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1912220248
18 9 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18 11 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18 14 /p/evil/evil-leaf-6/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=2728936737
18.0002 1 /p/evil/evil-leaf-1/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=357914532
18.0003 1 /p/evil/evil-leaf-3/%FE%9C?ndn.InterestLifetime=2000&ndn.Nonce=2605632819
18.01 2 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18.01 3 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18.01 7 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1912220248
18.01 2 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18.01 3 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18.01 8 /p/evil/evil-leaf-6/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=2728936737
18.0201 4 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18.0201 5 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18.0201 0 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1912220248
18.0201 1 /p/evil/evil-leaf-6/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=2728936737
18.0201 4 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18.0201 5 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18.0301 6 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18.0301 6 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18.0302 6 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18.0302 6 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18.0402 8 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18.0402 8 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18.0403 8 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18.0403 8 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18.05 9 /p/evil/evil-leaf-1/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=2539750719
18.05 11 /p/evil/evil-leaf-3/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3215218900
18.05 14 /p/evil/evil-leaf-6/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3276251422
18.0502 1 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3735358033
18.0502 1 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2408734133
18.0503 1 /p/evil/evil-leaf-1/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=3045666711
18.0503 1 /p/evil/evil-leaf-3/%FE%9D?ndn.InterestLifetime=2000&ndn.Nonce=690108449
18.06 2 /p/evil/evil-leaf-1/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=2539750719
18.06 3 /p/evil/evil-leaf-3/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3215218900
18.06 8 /p/evil/evil-leaf-6/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3276251422
18.0701 4 /p/evil/evil-leaf-1/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=2539750719
18.0701 5 /p/evil/evil-leaf-3/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3215218900
18.0701 1 /p/evil/evil-leaf-6/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3276251422
18.0801 6 /p/evil/evil-leaf-1/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=2539750719
18.0801 6 /p/evil/evil-leaf-3/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3215218900
18.0902 8 /p/evil/evil-leaf-1/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=2539750719
18.0902 8 /p/evil/evil-leaf-3/%FE%9E?ndn.InterestLifetime=2000&ndn.Nonce=3215218900
18.1 10 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3096071138
18.1 12 /p/good/good-leaf-4/%FE%0D?ndn.Nonce=441780224
18.1 13 /p/good/good-leaf-5/%FE%5B?ndn.Nonce=1971837394
